"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"가산면 다부리 산86",1,,경상북도 칠곡군 가산면 다부리 산86,36.037530,128.516906,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 다부리 산94",1,,경상북도 칠곡군 가산면 다부리 산94,36.044229,128.522721,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1021-1",1,,경상북도 칠곡군 가산면 석우리 1021-1,36.102633,128.536958,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1024-3",1,,경상북도 칠곡군 가산면 석우리 1024-3,36.103156,128.536873,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1038",1,,경상북도 칠곡군 가산면 석우리 1038,36.104076,128.536568,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1045",1,,경상북도 칠곡군 가산면 석우리 1045,36.104296,128.535870,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1087",1,경상북도 칠곡군 가산면 인동가산로 1177-1,경상북도 칠곡군 가산면 석우리 1087,36.105042,128.534298,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1185-1",1,,경상북도 칠곡군 가산면 석우리 1185-1,36.106248,128.530696,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1491",1,,경상북도 칠곡군 가산면 석우리 1491,36.095013,128.553641,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 1501",1,,경상북도 칠곡군 가산면 석우리 1501,36.097866,128.548708,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 19-2",1,,경상북도 칠곡군 가산면 석우리 19-2,36.107569,128.561116,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 329",1,,경상북도 칠곡군 가산면 석우리 329,36.095529,128.553045,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 333-3",1,,경상북도 칠곡군 가산면 석우리 333-3,36.095894,128.552193,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 351",1,,경상북도 칠곡군 가산면 석우리 351,36.096371,128.550242,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 361",1,,경상북도 칠곡군 가산면 석우리 361,36.098637,128.547459,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 394",1,경상북도 칠곡군 가산면 석우3길 25-6,경상북도 칠곡군 가산면 석우리 394,36.102146,128.546906,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 396",1,,경상북도 칠곡군 가산면 석우리 396,36.101642,128.546669,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 404-3",1,,경상북도 칠곡군 가산면 석우리 404-3,36.100289,128.546893,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 415-2",1,,경상북도 칠곡군 가산면 석우리 415-2,36.101217,128.545045,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 439-3",1,,경상북도 칠곡군 가산면 석우리 439-3,36.102805,128.546610,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 452-2",1,,경상북도 칠곡군 가산면 석우리 452-2,36.103930,128.548906,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 530",1,경상북도 칠곡군 가산면 석우2길 16,경상북도 칠곡군 가산면 석우리 530,36.103828,128.543641,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 533",1,경상북도 칠곡군 가산면 석우2길 14-7,경상북도 칠곡군 가산면 석우리 533,36.103833,128.544485,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 541",1,,경상북도 칠곡군 가산면 석우리 541,36.103283,128.544504,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 550",1,,경상북도 칠곡군 가산면 석우리 550,36.103322,128.543926,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 557",1,경상북도 칠곡군 가산면 석우2길 19-7,경상북도 칠곡군 가산면 석우리 557,36.103488,128.543239,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 580-4",1,,경상북도 칠곡군 가산면 석우리 580-4,36.102437,128.542299,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 592-3",1,,경상북도 칠곡군 가산면 석우리 592-3,36.102639,128.543600,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 596-1",1,,경상북도 칠곡군 가산면 석우리 596-1,36.102836,128.543879,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 606-4",1,,경상북도 칠곡군 가산면 석우리 606-4,36.102931,128.544790,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 614-1",1,경상북도 칠곡군 가산면 석우3길 8-5,경상북도 칠곡군 가산면 석우리 614-1,36.101937,128.545250,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 614-4",1,,경상북도 칠곡군 가산면 석우리 614-4,36.102048,128.544606,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 616-5",1,,경상북도 칠곡군 가산면 석우리 616-5,36.102367,128.543898,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 632-5",1,,경상북도 칠곡군 가산면 석우리 632-5,36.101828,128.541495,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 641-6",1,,경상북도 칠곡군 가산면 석우리 641-6,36.101948,128.540985,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 665-3",1,,경상북도 칠곡군 가산면 석우리 665-3,36.101444,128.540726,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 915-3",1,,경상북도 칠곡군 가산면 석우리 915-3,36.100858,128.538856,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 916",1,,경상북도 칠곡군 가산면 석우리 916,36.101073,128.539057,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 923-1",1,,경상북도 칠곡군 가산면 석우리 923-1,36.101766,128.539251,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 943-1",1,경상북도 칠곡군 가산면 인동가산로 1231,경상북도 칠곡군 가산면 석우리 943-1,36.102067,128.538564,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 945",1,,경상북도 칠곡군 가산면 석우리 945,36.102413,128.537723,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 960",1,,경상북도 칠곡군 가산면 석우리 960,36.102451,128.539178,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 980",1,,경상북도 칠곡군 가산면 석우리 980,36.102675,128.537558,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 985",1,경상북도 칠곡군 가산면 석우1길 27,경상북도 칠곡군 가산면 석우리 985,36.102889,128.537981,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 산167-17",1,,경상북도 칠곡군 가산면 석우리 산167-17,36.099004,128.536145,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 산21-2",1,,경상북도 칠곡군 가산면 석우리 산21-2,36.105410,128.534733,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 석우리 산251",1,,경상북도 칠곡군 가산면 석우리 산251,36.105340,128.534133,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송신로 149-8",1,,경상북도 칠곡군 가산면 송신로 149-8,36.097884,128.528663,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송신로 176-13",1,,경상북도 칠곡군 가산면 송신로 176-13,36.101116,128.527341,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송신로 278",1,,경상북도 칠곡군 가산면 송신로 278,36.077341,128.533255,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송신로 316-6",1,,경상북도 칠곡군 가산면 송신로 316-6,36.107612,128.515522,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 142-1",1,,경상북도 칠곡군 가산면 송학리 142-1,36.102869,128.522210,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 188",1,,경상북도 칠곡군 가산면 송학리 188,36.105266,128.524448,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 202-1",1,경상북도 칠곡군 가산면 송학4길 24-13,경상북도 칠곡군 가산면 송학리 202-1,36.105376,128.521949,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 205-2",1,경상북도 칠곡군 가산면 인동가산로 1057,경상북도 칠곡군 가산면 송학리 205-2,36.104509,128.522432,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 206",1,경상북도 칠곡군 가산면 송학4길 24-31,경상북도 칠곡군 가산면 송학리 206,36.104979,128.522025,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 208-3",1,경상북도 칠곡군 가산면 송신로 246-10,경상북도 칠곡군 가산면 송학리 208-3,36.104052,128.521841,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 219-3",1,,경상북도 칠곡군 가산면 송학리 219-3,36.102926,128.521511,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 225-2",1,,경상북도 칠곡군 가산면 송학리 225-2,36.102841,128.520489,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 228-4",1,,경상북도 칠곡군 가산면 송학리 228-4,36.103221,128.520114,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 232-3",1,,경상북도 칠곡군 가산면 송학리 232-3,36.103434,128.520881,,,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 235-14",1,,경상북도 칠곡군 가산면 송학리 235-14,36.104129,128.520686,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 235-23",1,,경상북도 칠곡군 가산면 송학리 235-23,36.104184,128.520420,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 235-7",1,,경상북도 칠곡군 가산면 송학리 235-7,36.104410,128.520277,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 235-8",1,,경상북도 칠곡군 가산면 송학리 235-8,36.104423,128.521432,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 243",1,경상북도 칠곡군 가산면 송학4길 24,경상북도 칠곡군 가산면 송학리 243,36.106057,128.520877,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 243-2",1,,경상북도 칠곡군 가산면 송학리 243-2,36.105686,128.521207,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 253-18",1,,경상북도 칠곡군 가산면 송학리 253-18,36.104852,128.520213,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 27-1",1,경상북도 칠곡군 가산면 송신로 314-7,경상북도 칠곡군 가산면 송학리 27-1,36.107357,128.516231,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 276-9",1,,경상북도 칠곡군 가산면 송학리 276-9,36.105049,128.518338,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 28-4",1,,경상북도 칠곡군 가산면 송학리 28-4,36.107173,128.514942,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 298-5",1,,경상북도 칠곡군 가산면 송학리 298-5,36.102315,128.508657,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 298-8",1,,경상북도 칠곡군 가산면 송학리 298-8,36.102943,128.509261,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 299-6",1,,경상북도 칠곡군 가산면 송학리 299-6,36.103680,128.509777,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 32-5",1,,경상북도 칠곡군 가산면 송학리 32-5,36.107644,128.514334,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 344-1",1,,경상북도 칠곡군 가산면 송학리 344-1,36.104926,128.509352,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 344-1",1,,경상북도 칠곡군 가산면 송학리 344-1,36.104926,128.509352,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 346-1",1,,경상북도 칠곡군 가산면 송학리 346-1,36.104322,128.509225,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 399-4",1,,경상북도 칠곡군 가산면 송학리 399-4,36.100851,128.509503,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 401-2",1,,경상북도 칠곡군 가산면 송학리 401-2,36.100493,128.509045,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 450-2",1,,경상북도 칠곡군 가산면 송학리 450-2,36.100209,128.518284,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 457",1,경상북도 칠곡군 가산면 송학1길 56-45,경상북도 칠곡군 가산면 송학리 457,36.098893,128.518497,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 462-3",1,,경상북도 칠곡군 가산면 송학리 462-3,36.099268,128.521243,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 487-3",1,,경상북도 칠곡군 가산면 송학리 487-3,36.101030,128.520277,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 496-6",1,,경상북도 칠곡군 가산면 송학리 496-6,36.101939,128.520694,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 499-2",1,,경상북도 칠곡군 가산면 송학리 499-2,36.101287,128.521323,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 545-3",1,,경상북도 칠곡군 가산면 송학리 545-3,36.099417,128.528518,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 576-1",1,,경상북도 칠곡군 가산면 송학리 576-1,36.101827,128.527646,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 592-8",1,,경상북도 칠곡군 가산면 송학리 592-8,36.100106,128.529522,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 598-4",1,,경상북도 칠곡군 가산면 송학리 598-4,36.098248,128.529898,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 603-35",1,,경상북도 칠곡군 가산면 송학리 603-35,36.097557,128.531215,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 603-37",1,,경상북도 칠곡군 가산면 송학리 603-37,36.097231,128.531513,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 603-6",1,,경상북도 칠곡군 가산면 송학리 603-6,36.098296,128.531298,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 616-1",1,,경상북도 칠곡군 가산면 송학리 616-1,36.096817,128.531354,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 662-2",1,,경상북도 칠곡군 가산면 송학리 662-2,36.097530,128.520987,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 664-4",1,경상북도 칠곡군 가산면 송학2길 67,경상북도 칠곡군 가산면 송학리 664-4,36.097944,128.521212,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 676-1",1,,경상북도 칠곡군 가산면 송학리 676-1,36.097526,128.519721,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 678-2",1,,경상북도 칠곡군 가산면 송학리 678-2,36.097748,128.520633,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 679-3",1,,경상북도 칠곡군 가산면 송학리 679-3,36.096768,128.519960,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
"가산면 송학리 693-1",1,,경상북도 칠곡군 가산면 송학리 693-1,36.095417,128.519829,,한전주,054-979-5430,경상북도 칠곡군청,2020-07-01
