"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"고금면 0222",1,전라남도 완도군 고금면 고금로 863,,34.4186369335,126.8084745154,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0223",1,,전라남도 완도군 고금면 청용리 산 77-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0224",1,,전라남도 완도군 고금면 청용리 산 77-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0225",1,,전라남도 완도군 고금면 청용리 573-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0226",1,전라남도 완도군 고금면 청학동길 288,,34.4306931071,126.7975335904,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0227",1,,전라남도 완도군 고금면 청용리 산 74,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0228",1,,전라남도 완도군 고금면 청용리 산 87-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0229",1,,전라남도 완도군 고금면 청용리 583,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0230",1,,전라남도 완도군 고금면 청용리 산 69-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0231",1,,전라남도 완도군 고금면 청용리 585,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0232(중복)",1,,전라남도 완도군 고금면 청용리 786-7,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0233",1,,전라남도 완도군 고금면 청용리 786-7,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0234",1,,전라남도 완도군 고금면 청용리 786-17,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0235",1,전라남도 완도군 고금면 청학동195번길 4-14,,34.4257103760,126.7926036744,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0236",1,,전라남도 완도군 고금면 청용리 785-3,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0237",1,,전라남도 완도군 고금면 청용리 787-11,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0238",1,,전라남도 완도군 고금면 청용리 859-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0239",1,,전라남도 완도군 고금면 청용리 산 166-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0240",1,,전라남도 완도군 고금면 청용리 749,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0241",1,,전라남도 완도군 고금면 청용리 765-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0242",1,,전라남도 완도군 고금면 청용리 708-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0243",1,,전라남도 완도군 고금면 청용리 1215,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0244",1,,전라남도 완도군 고금면 청용리 609-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0245",1,전라남도 완도군 고금면 청학동길 87,,34.4196437528,126.8021130181,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0246",1,전라남도 완도군 고금면 청학동87번길 7,,34.4190617499,126.8017138620,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0247",1,전라남도 완도군 고금면 청학동87번길 3,,34.4194098982,126.8023274309,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0248",1,,전라남도 완도군 고금면 청용리 474-6,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0249",1,,전라남도 완도군 고금면 청용리 448-4,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0250",1,,전라남도 완도군 고금면 청용리 57-7,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0251",1,,전라남도 완도군 고금면 청용리 57-4,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0252",1,,전라남도 완도군 고금면 청용리 85-3,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0253",1,,전라남도 완도군 고금면 청용리 420,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0254",1,,전라남도 완도군 고금면 청용리 369-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0255",1,,전라남도 완도군 고금면 청용리 364,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0256",1,전라남도 완도군 고금면 청용1길 31,,34.4109855944,126.8028342114,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0257",1,,전라남도 완도군 고금면 청용리 323,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0258",1,전라남도 완도군 고금면 청용1길 25,,34.4110290027,126.8035362159,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0259",1,,전라남도 완도군 고금면 청용리 292-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0260",1,,전라남도 완도군 고금면 청용리 1213,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0261",1,,전라남도 완도군 고금면 청용리 1211,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0262",1,,전라남도 완도군 고금면 청용리 79,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0263",1,,전라남도 완도군 고금면 청용리 1213,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0264",1,전라남도 완도군 고금면 고금로 704,,34.4039091218,126.8041635483,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0265",1,전라남도 완도군 고금면 덕암길 20,,34.4024124437,126.8052003474,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0266",1,,전라남도 완도군 고금면 덕암리 301,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0267",1,,전라남도 완도군 고금면 덕암리 276-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0268",1,,전라남도 완도군 고금면 덕암리 314,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0269",1,,전라남도 완도군 고금면 덕암리 1031-5,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0270",1,전라남도 완도군 고금면 덕암55번길 113,,34.4095735884,126.8135044630,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0271",1,전라남도 완도군 고금면 덕암55번길 113,,34.4095735884,126.8135044630,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0272",1,,전라남도 완도군 고금면 덕암리 산 49,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0273",1,전라남도 완도군 고금면 덕암55번길 79-8,,34.4079516171,126.8111814615,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0274",1,,전라남도 완도군 고금면 덕암리 81-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0275",1,전라남도 완도군 고금면 덕암55번길 79-22,,34.4073533820,126.8105271723,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0276",1,,전라남도 완도군 고금면 덕암리 75-5,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0277",1,,전라남도 완도군 고금면 덕암리 378,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0278",1,전라남도 완도군 고금면 고금로684번길 66-4,,34.3992566943,126.8058985756,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0279",1,,전라남도 완도군 고금면 덕암리 428-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0280",1,전라남도 완도군 고금면 덕암55번길 8,,34.4016705991,126.8095939032,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0281",1,전라남도 완도군 고금면 고금동로 117,,34.3995438381,126.8109815344,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0282",1,,전라남도 완도군 고금면 덕암리 457,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0283",1,,전라남도 완도군 고금면 도남리 1130,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0284",1,,전라남도 완도군 고금면 덕암리 457,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0285",1,전라남도 완도군 고금면 고금로684번길 66-4,,34.3992566943,126.8058985756,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0286",1,,전라남도 완도군 고금면 도남리 764-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0287",1,,전라남도 완도군 고금면 도남리 844,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0288",1,,전라남도 완도군 고금면 덕암리 521-3,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0289",1,,전라남도 완도군 고금면 청용리 273,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0290",1,,전라남도 완도군 고금면 덕암리 752-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0291",1,,전라남도 완도군 고금면 덕암리 755-16,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0292",1,,전라남도 완도군 고금면 덕암리 755-17,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0293",1,,전라남도 완도군 고금면 덕암리 755-17,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0294",1,,전라남도 완도군 고금면 덕암리 748-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0295",1,전라남도 완도군 고금면 고금로684번길 74-1,,34.3986040570,126.8065990400,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0296",1,,전라남도 완도군 고금면 덕암리 574-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0297",1,,전라남도 완도군 고금면 덕암리 565,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0298",1,전라남도 완도군 고금면 고금로684번길 15,,34.4008725226,126.8046164149,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0299",1,,전라남도 완도군 고금면 덕암리 729,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0300",1,,전라남도 완도군 고금면 덕암리 814-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0301",1,,전라남도 완도군 고금면 덕암리 762-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0302",1,,전라남도 완도군 고금면 청용리 산 264,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0303",1,,전라남도 완도군 고금면 청용리 산 265,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0304",1,,전라남도 완도군 고금면 덕암리 산 92,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0305",1,,전라남도 완도군 고금면 덕암리 산 97,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0306",1,,전라남도 완도군 고금면 덕암리 산 97,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0307",1,,전라남도 완도군 고금면 덕암리 산 97,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0308",1,,전라남도 완도군 고금면 덕암리 산 94,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0309",1,,전라남도 완도군 고금면 덕암리 산 97,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0310",1,,전라남도 완도군 고금면 덕암리 산 97,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0311",1,,전라남도 완도군 고금면 덕암리 산 97,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0312",1,전라남도 완도군 고금면 고금로 667-105,,34.4029652131,126.7966610544,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0313",1,,전라남도 완도군 고금면 덕암리 903,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0314",1,,전라남도 완도군 고금면 덕암리 869,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0315",1,전라남도 완도군 고금면 고금로 667-40,,34.4023663229,126.7998599931,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0316",1,전라남도 완도군 고금면 고금로 665,,34.4014487534,126.8013761838,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0317",1,전라남도 완도군 고금면 고금로 650,,34.4002369238,126.8013310860,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0318",1,,전라남도 완도군 고금면 덕암리 755-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0319",1,,전라남도 완도군 고금면 덕암리 658,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0320",1,전라남도 완도군 고금면 고금로 637-1,,34.3990754822,126.7999559189,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0321",1,,전라남도 완도군 고금면 덕암리 926-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0322",1,전라남도 완도군 고금면 고금로 623-1,,34.3983265217,126.7994488461,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0323",1,전라남도 완도군 고금면 고금로 623,,34.3981113205,126.7996566420,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0324",1,,전라남도 완도군 고금면 덕암리 929-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0325",1,,전라남도 완도군 고금면 덕암리 645-5,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0326",1,,전라남도 완도군 고금면 덕암리 951-3,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0327",1,전라남도 완도군 고금면 고금동로 82,,34.3967707869,126.8080052745,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0328",1,전라남도 완도군 고금면 고금로 619-25,,34.3973513180,126.7984110715,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0329",1,,전라남도 완도군 고금면 덕암리 953-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0330",1,전라남도 완도군 고금면 고금동로 82,,34.3967707869,126.8080052745,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0331",1,,전라남도 완도군 고금면 농상리 산 178-1,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0332",1,,전라남도 완도군 고금면 농상리 1227,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0333",1,,전라남도 완도군 고금면 농상리 1192,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0334",1,,전라남도 완도군 고금면 농상리 1277,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0335",1,,전라남도 완도군 고금면 농상리 1277,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0336",1,,전라남도 완도군 고금면 농상리 1301,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0337",1,,전라남도 완도군 고금면 농상리 1319,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0338",1,,전라남도 완도군 고금면 농상리 1302,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0339",1,전라남도 완도군 고금면 백운길 88,,34.4034551849,126.7873424381,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0340",1,전라남도 완도군 고금면 고금동로 82,,34.3967707869,126.8080052745,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0341",1,,전라남도 완도군 고금면 농상리 499-4,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0342",1,전라남도 완도군 고금면 고금동로 82,,34.3967707869,126.8080052745,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0343",1,,전라남도 완도군 고금면 농상리 498-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0344",1,전라남도 완도군 고금면 농상1길 57,,34.3937907955,126.7954342840,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0345",1,,전라남도 완도군 고금면 농상리 618-7,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0346",1,,전라남도 완도군 고금면 농상리 617-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0347",1,전라남도 완도군 고금면 고금동로 82,,34.3967707869,126.8080052745,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0348",1,전라남도 완도군 고금면 고금동로 82,,34.3967707869,126.8080052745,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0349",1,,전라남도 완도군 고금면 농상리 687-3,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0350",1,,전라남도 완도군 고금면 덕암리 726,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0351",1,,전라남도 완도군 고금면 농상리 674,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0352",1,,전라남도 완도군 고금면 농상리 623-3,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0353",1,,전라남도 완도군 고금면 농상리 575-2,,,,,061-550-6412,고금면사무소,2020-09-08
"고금면 0354",1,,전라남도 완도군 고금면 농상리 378-1,,,,,061-550-6412,고금면사무소,2020-09-08
